date,AAPL,AMT,BA,BAC,CAT,CSCO,CVX,DIS,DUK,GE,GOOGL,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEE,NKE,PFE,PG,T,UNH,VZ,WFC,WMT,XOM
2015-10-23,119.08,99.17,146.7,16.52,71.75,29.35,91.24,113.09,73.74,29.51,719.33,185.5,124.61,34.9,100.31,63.87,42.79,112.59,155.79,52.87,104.56,65.265,34.05,77.03,33.74,115.92,46.16,54.75,58.3,82.98
2015-10-26,115.28,99.53,146.7,16.51,71.52,28.95,88.77,113.52,72.25,29.55,731.12,187.01,125.01,34.59,99.94,63.9,42.59,112.18,156.54,54.25,103.85,65.69,34.16,77.49,33.66,116.53,46.36,54.29,58.02,81.22
2015-10-27,114.55,99.27,148.46,16.4,70.39,29.05,87.7,113.77,72.41,29.46,732.82,186.31,124.47,34.47,100.19,63.64,42.61,111.64,156.73,53.69,104.1,65.41,34.99,77.29,33.21,119.37,46.17,54.12,57.48,81.09
2015-10-28,119.27,100.87,147.88,17.28,71.97,29.36,89.79,114.34,71.55,29.39,736.92,191.32,123.82,34.71,100.48,65.5,42.73,112.94,158.08,53.98,102.95,65.645,35.45,76.51,33.42,119.78,46.48,55.45,57.64,82.28
2015-10-29,120.53,101.96,147.18,17.09,71.97,29.14,89.89,115.04,71.57,29.34,744.85,189.89,123.63,34.03,101.37,65.21,42.79,112.62,157.61,53.36,101.78,65.56,34.77,77.02,33.55,119.71,46.4,55.09,57.96,82.23
2015-10-30,119.5,102.23,148.07,16.78,72.99,28.85,90.88,113.74,71.47,28.92,737.39,187.5,123.64,33.86,101.03,64.25,42.35,112.25,157.21,52.64,102.66,65.515,33.82,76.38,33.51,117.78,46.88,54.14,57.24,82.74
2015-11-02,121.18,104.06,148.4,17.06,74.34,28.77,94.96,115.04,72.18,29.4,747.74,189.68,124.41,34.11,102.17,65.54,42.24,112.11,159.92,53.24,102.23,65.595,35.06,76.6,33.61,118.69,46.78,54.85,57.61,85.28
2015-11-03,122.57,103.28,148.09,17.18,74.75,28.61,98.14,115.54,72.24,29.59,748.82,190.69,125.66,34.31,101.96,65.78,42.16,112.08,158.75,54.15,102.31,65.7,34.97,77.05,33.63,117.66,46.45,54.93,58.11,86.85
2015-11-04,122.0,102.23,148.19,17.01,74.55,28.47,96.77,113.25,71.93,29.54,755.31,191.65,125.38,34.15,101.94,65.85,41.97,112.4,158.91,54.4,103.22,65.18,34.14,77.06,33.48,114.64,46.14,54.58,58.37,85.98
2015-11-05,120.92,100.87,147.97,17.31,74.22,28.43,94.55,113.0,71.45,29.64,760.67,192.02,125.72,34.0,102.33,66.44,42.33,112.85,158.99,54.38,102.1,65.93,34.15,76.39,33.34,116.23,46.2,54.86,58.61,84.81
2015-11-06,121.06,98.03,147.94,17.95,73.84,28.45,94.03,115.67,67.76,29.92,761.6,199.17,125.98,33.84,101.92,68.46,41.96,113.31,159.26,54.92,98.84,65.89,33.93,75.57,33.16,114.81,45.78,55.85,58.78,84.47
2015-11-09,120.57,97.11,145.98,17.68,71.89,28.18,92.32,116.42,67.97,29.75,754.77,196.76,124.5,33.35,100.84,67.39,41.54,112.93,157.47,54.16,98.91,65.24,33.65,75.4,32.84,114.26,45.3,55.47,58.49,81.95
2015-11-10,116.77,97.13,145.15,17.85,72.43,27.98,93.23,117.42,67.37,30.12,758.26,197.81,125.26,33.21,101.45,67.68,41.77,113.22,157.59,53.51,99.0,65.0,33.79,75.77,32.79,115.89,45.1,55.91,58.68,82.35
2015-11-11,116.11,97.62,144.99,17.75,71.91,27.82,92.19,116.52,68.23,30.67,765.25,197.39,124.71,32.86,101.86,67.35,42.04,113.85,159.05,53.65,99.72,63.71,33.74,75.96,32.92,114.54,45.32,55.8,57.58,81.62
2015-11-12,115.72,97.35,142.54,17.37,68.66,27.83,89.86,116.21,67.29,30.16,756.53,192.77,123.81,32.4,100.27,66.0,41.58,112.11,156.3,53.32,100.73,62.99,33.39,74.66,32.69,112.82,44.83,55.17,56.95,79.41
2015-11-13,112.34,96.38,142.59,17.2,69.63,26.21,88.68,114.84,66.89,30.28,740.07,190.39,120.0,32.11,99.88,65.56,41.38,109.97,155.65,52.84,100.43,60.93,33.27,73.96,32.31,111.41,44.23,54.57,56.42,78.1
2015-11-16,114.175,98.05,144.42,17.43,70.39,26.79,91.45,115.92,67.73,30.36,750.42,192.16,120.84,32.1,101.22,66.51,41.96,111.06,158.21,53.765,102.12,61.73,33.16,75.3,33.04,113.82,45.04,55.27,57.87,80.9
2015-11-17,113.69,98.35,146.08,17.42,69.39,26.81,91.03,116.13,65.83,30.32,745.98,190.57,126.18,32.64,101.5,66.13,41.67,110.94,157.03,52.97,100.75,61.29,32.87,75.07,33.26,114.39,45.08,54.96,59.92,79.96
2015-11-18,117.29,99.66,148.28,17.84,70.32,27.12,92.21,118.14,67.2,30.52,760.01,193.66,126.54,33.16,102.67,67.45,42.28,112.53,157.39,53.85,99.7,62.89,33.31,75.9,33.54,117.25,45.38,55.67,60.93,80.74
2015-11-19,118.78,99.63,149.24,17.69,70.02,27.37,90.83,118.71,68.49,30.27,759.94,193.03,126.86,34.3,102.49,67.66,43.11,113.3,158.38,53.94,100.99,62.89,32.29,76.22,33.62,110.63,45.76,55.97,60.7,80.3
2015-11-20,119.3,100.49,149.4,17.65,71.14,27.57,89.01,120.07,69.1,30.66,777.0,191.47,130.21,34.66,102.48,67.54,42.43,113.91,158.95,54.19,101.02,66.325,32.18,75.82,33.66,112.97,45.39,55.82,60.07,79.79
2015-11-23,117.75,99.94,148.34,17.47,71.02,27.43,90.01,119.42,68.01,30.59,776.7,189.19,132.5,34.48,102.77,66.88,42.96,114.47,158.65,54.19,100.49,66.23,31.33,75.97,33.46,112.16,44.99,55.6,60.26,80.28
2015-11-24,118.88,99.26,148.65,17.47,71.4,27.27,91.35,117.95,68.08,30.66,769.63,188.67,133.6,34.36,102.04,66.78,43.36,114.28,157.75,54.25,99.41,66.255,31.97,76.45,33.39,113.19,45.19,55.28,59.92,81.88
2015-11-25,118.03,99.09,147.43,17.44,71.49,27.24,90.87,118.67,67.72,30.36,769.26,189.15,134.65,34.45,101.96,66.86,43.36,114.4,157.63,53.69,98.88,67.065,32.87,75.9,33.45,114.41,44.92,55.22,60.24,81.25
2015-11-27,117.81,99.68,146.95,17.48,71.22,27.32,90.37,115.13,67.51,30.36,771.97,190.47,134.74,34.46,102.37,67.17,43.15,114.23,157.99,53.93,99.37,67.165,32.79,75.7,33.57,114.34,45.23,55.39,59.89,81.23
2015-11-30,118.3,99.38,145.45,17.43,72.65,27.25,91.32,113.47,67.76,29.94,762.85,190.02,133.88,34.77,101.24,66.68,42.62,114.16,156.58,54.35,99.86,66.14,32.77,74.84,33.67,112.71,45.45,55.1,58.84,81.66
2015-12-01,117.34,101.17,147.74,17.81,71.56,27.57,92.48,115.39,68.06,30.17,783.79,193.07,134.43,35.09,102.36,67.61,42.89,114.45,156.9,55.22,100.57,66.655,33.62,75.94,33.77,116.26,45.58,55.71,58.99,81.89
2015-12-02,116.28,99.46,146.96,17.62,71.03,27.44,90.25,114.0,66.13,29.97,777.85,190.26,133.81,34.83,102.05,66.66,42.77,113.72,155.7,55.21,97.99,66.325,32.9,75.79,33.56,117.64,44.92,55.08,58.35,79.55
2015-12-03,115.2,97.89,145.56,17.3,69.64,26.95,88.85,111.89,66.23,30.03,768.2,185.2,130.93,34.04,100.79,65.8,42.46,113.39,154.38,54.2,96.42,64.56,32.39,75.74,33.1,115.0,44.56,54.2,59.04,78.41
2015-12-04,119.03,97.55,148.5,17.8,69.98,27.48,89.71,114.24,67.04,30.49,779.21,189.99,134.53,34.935,102.95,67.89,43.29,116.2,158.22,55.91,98.14,66.165,32.8,77.83,34.11,117.74,45.71,55.67,59.66,78.86
2015-12-07,118.28,97.69,148.45,17.54,68.36,27.49,87.28,113.83,68.5,30.37,772.99,185.49,133.93,34.985,103.32,67.0,43.2,116.42,157.75,55.81,98.57,65.8,32.66,78.37,34.27,115.91,46.06,55.42,60.5,76.8
2015-12-08,118.23,96.88,144.99,17.19,66.54,27.15,86.44,112.48,68.44,30.19,775.14,182.92,133.84,34.75,102.42,65.96,43.01,116.53,156.79,55.79,99.34,65.85,32.53,77.75,33.85,115.88,45.7,54.4,59.61,74.63
2015-12-09,115.62,95.54,144.24,17.1,65.91,26.73,87.6,111.47,68.61,30.47,762.55,180.71,131.9,34.81,102.15,65.46,42.66,116.58,156.05,54.98,98.76,64.42,32.29,77.7,33.57,115.05,45.36,54.12,59.13,75.63
2015-12-10,116.17,95.07,146.41,17.2,66.38,26.77,89.3,110.76,67.43,30.65,760.04,182.11,132.54,34.77,102.64,65.61,42.76,117.2,157.52,55.27,97.6,64.32,32.36,77.79,33.67,116.21,45.32,54.34,59.56,75.69
2015-12-11,113.18,93.68,144.62,16.73,65.43,26.16,86.44,108.04,67.84,30.26,750.42,176.56,130.44,34.27,101.68,64.07,42.27,116.08,154.83,54.06,97.41,63.145,32.06,77.78,33.17,115.98,44.82,53.31,59.36,74.34
2015-12-14,112.48,94.04,143.0,16.8,66.12,26.49,89.33,109.35,68.45,30.26,762.54,176.4,132.01,34.47,102.15,64.27,42.45,116.26,157.63,55.14,97.98,63.93,32.18,78.29,33.6,115.85,45.45,53.2,60.39,76.03
2015-12-15,110.49,95.61,146.53,17.42,66.75,26.85,92.76,112.16,68.84,30.32,760.09,182.01,131.29,35.18,104.13,66.1,43.07,116.93,148.13,55.2,98.72,64.305,32.26,79.68,33.81,117.61,45.55,54.91,59.64,79.43
2015-12-16,111.34,97.5,148.11,17.75,67.72,27.235,93.44,113.79,70.03,30.98,776.59,186.21,132.9,35.3,105.25,67.53,43.84,117.84,149.95,56.13,103.65,65.465,32.58,80.99,34.4,118.83,46.51,55.85,60.3,79.15
2015-12-17,108.98,96.09,145.56,17.3,64.9,26.72,90.54,112.01,70.5,30.55,769.83,182.61,131.35,34.91,103.64,66.28,43.49,117.5,148.85,55.7,103.41,65.11,32.33,80.29,34.03,119.22,46.1,55.47,58.98,77.96
2015-12-18,106.03,94.6,139.58,16.76,65.11,26.27,89.81,107.72,69.6,30.28,756.85,175.49,130.29,33.865,101.95,64.4,42.5,116.66,146.92,54.13,102.11,64.26,31.99,78.13,33.6,115.82,45.56,53.79,58.85,77.28
2015-12-21,107.33,95.56,140.9,16.97,65.24,26.635,89.24,106.59,69.81,30.4,760.8,177.75,131.31,34.24,101.58,65.54,42.78,117.69,147.48,54.83,102.3,64.9,32.46,78.95,34.09,117.41,45.9,54.02,59.55,77.26
2015-12-22,107.23,96.42,142.38,17.08,68.41,26.89,90.27,106.74,70.95,30.49,767.13,180.05,131.88,34.73,102.71,65.68,43.29,117.72,148.97,55.35,102.91,65.925,32.52,79.6,34.41,117.44,46.34,54.34,60.54,77.65
2015-12-23,108.61,98.5,144.06,17.34,69.89,27.4,93.81,105.56,72.0,30.95,768.51,182.95,133.11,35.0,103.49,66.73,43.67,118.8,151.16,55.82,103.98,64.355,32.56,79.92,34.78,118.69,46.95,55.04,61.09,80.19
2015-12-24,108.03,98.14,143.53,17.27,69.38,27.38,92.05,105.86,72.04,30.83,765.84,182.47,132.9,34.98,103.72,66.6,43.54,118.57,151.19,55.67,103.93,63.18,32.62,79.79,34.66,118.34,46.71,54.82,60.83,79.33
2015-12-28,106.82,98.37,144.54,17.13,68.58,27.31,90.36,107.25,71.92,30.9,782.24,181.62,132.68,34.93,103.22,66.38,43.49,118.75,151.22,55.95,103.99,63.81,32.42,79.92,34.76,118.33,46.75,54.68,60.75,78.74
2015-12-29,108.74,99.41,147.35,17.28,69.19,27.77,91.25,107.08,72.37,31.28,793.96,183.53,133.7,35.44,104.03,67.07,43.71,120.07,152.89,56.55,104.65,64.26,32.83,80.36,34.93,119.82,47.21,55.29,61.61,79.16
2015-12-30,107.32,98.1,146.41,17.05,68.69,27.53,90.09,106.34,72.19,31.05,790.3,182.01,133.35,34.99,103.78,66.59,43.57,119.43,151.91,56.31,104.91,63.25,32.75,80.07,34.74,118.92,46.77,54.89,61.68,78.11
2015-12-31,105.26,96.95,144.59,16.83,67.96,27.155,89.96,105.08,71.39,31.15,778.01,180.23,132.25,34.45,102.72,66.03,42.96,118.14,150.64,55.48,103.89,62.5,32.28,79.41,34.41,117.64,46.22,54.36,61.3,77.95
2016-01-04,105.35,96.7,140.5,16.43,67.99,26.41,88.85,102.98,71.19,30.71,759.44,177.14,131.07,33.99,100.48,63.62,42.4,117.58,146.82,54.8,103.57,61.52,31.95,78.37,34.35,116.46,45.87,52.91,61.46,77.46
2016-01-05,102.71,98.61,141.07,16.43,67.28,26.29,89.61,100.9,71.7,30.74,761.53,174.09,130.43,33.83,100.9,63.73,42.55,119.2,147.46,55.05,104.58,62.38,32.18,78.62,34.59,116.68,46.5,52.89,62.92,78.12
2016-01-06,100.7,98.26,138.83,16.08,66.22,26.01,86.07,100.36,71.86,30.25,759.33,169.84,129.08,33.08,100.39,62.81,42.32,118.4,144.49,54.05,104.24,61.49,31.61,77.86,34.06,115.49,45.52,51.88,63.55,77.47
2016-01-07,96.45,95.81,133.01,15.5,63.94,25.41,83.02,99.5,71.2,28.97,741.0,164.62,125.4,31.84,99.22,60.27,41.62,115.66,140.97,52.17,104.7,59.85,31.4,77.18,33.51,112.09,45.27,50.4,65.03,76.23
2016-01-08,96.96,94.23,129.99,15.2,63.29,24.78,82.13,99.25,71.04,28.45,730.91,163.94,123.9,31.51,98.16,58.92,41.51,115.48,140.49,52.33,105.17,58.87,31.0,75.97,33.54,110.16,44.83,49.56,63.54,74.69
2016-01-11,98.53,94.48,130.21,15.31,61.47,25.27,80.77,99.92,71.83,28.58,733.07,165.73,125.78,32.06,97.57,58.83,41.58,116.69,140.46,52.3,105.58,59.55,31.07,76.67,33.95,109.58,45.09,50.09,64.22,73.69
2016-01-12,99.96,94.48,131.92,15.31,61.6,25.35,82.15,101.46,71.27,28.64,745.34,165.71,127.49,32.68,98.24,58.96,42.12,117.44,140.86,52.78,105.38,59.94,31.0,76.51,33.9,112.26,44.93,51.36,63.62,75.2
2016-01-13,97.39,92.15,128.12,14.9,60.89,24.6,81.33,98.48,71.7,28.24,719.57,158.99,121.4,31.91,97.02,57.34,41.85,115.12,138.72,51.64,104.62,58.78,30.37,75.85,33.74,109.23,44.15,49.73,61.92,75.65
2016-01-14,99.52,92.21,129.2,14.99,62.27,24.66,85.47,99.11,72.37,29.06,731.39,161.39,119.62,32.74,98.89,58.2,41.88,116.62,141.18,53.11,105.69,58.51,31.11,76.15,34.3,110.76,44.87,50.64,63.06,79.12
2016-01-15,97.13,88.39,125.63,14.46,59.87,23.62,83.67,93.9,72.08,28.49,710.49,155.61,119.23,29.76,97.0,57.04,41.5,115.18,138.69,50.99,105.26,57.56,30.81,74.98,33.99,109.27,44.43,48.82,61.93,77.58
2016-01-19,96.66,90.91,126.06,14.24,59.03,23.85,81.51,93.97,73.16,28.49,719.08,156.82,119.76,29.8,97.5,57.01,41.92,117.5,138.39,50.56,107.81,58.32,30.69,76.73,34.51,112.58,44.87,48.21,62.56,76.4
2016-01-20,96.79,89.0,122.14,13.69,58.81,22.9,78.98,92.54,71.42,28.0,718.56,153.75,116.46,29.59,95.75,55.51,41.38,115.78,136.96,50.79,105.31,59.04,30.66,75.83,33.9,114.79,44.42,47.87,60.84,73.18
2016-01-21,96.3,90.02,123.4,13.36,59.69,22.9,81.05,94.02,71.09,28.59,726.67,151.65,120.22,29.66,95.94,55.25,41.39,117.84,137.76,50.48,105.04,60.56,30.58,76.72,34.54,113.5,45.87,48.01,61.88,74.1
2016-01-22,101.42,93.25,124.61,13.56,60.98,23.37,83.54,96.9,72.18,28.24,745.46,156.86,122.76,29.925,96.75,56.95,42.06,118.4,139.52,52.29,106.6,60.88,30.71,77.36,35.14,114.33,47.04,49.02,62.69,76.57
2016-01-25,99.44,91.12,124.01,12.96,57.91,23.17,80.89,95.29,71.8,28.04,733.62,151.12,121.71,29.6,96.4,55.66,42.16,119.2,137.57,51.79,106.42,60.7,30.5,76.85,35.0,113.38,47.03,47.66,63.45,73.98
2016-01-26,99.99,92.47,128.01,13.31,59.16,23.72,84.12,96.27,72.22,28.31,733.79,154.45,122.2,29.94,101.18,57.08,42.08,120.43,144.78,52.17,106.56,61.11,30.67,78.81,35.4,113.96,48.25,48.26,64.0,76.7
2016-01-27,93.42,92.51,116.58,13.36,58.32,23.43,83.29,94.32,72.41,28.0,717.58,153.72,121.57,29.81,102.16,57.04,42.09,120.87,145.55,51.22,106.73,59.58,30.52,78.8,35.48,112.33,49.03,48.57,63.95,75.29
2016-01-28,94.09,92.51,118.01,13.53,61.08,23.105,85.92,93.53,73.47,28.21,748.3,157.06,122.28,29.97,102.27,57.28,42.57,122.38,147.32,52.055,108.3,61.2,30.2,79.82,35.53,111.38,49.01,48.92,64.22,76.99
2016-01-29,97.34,94.34,120.13,14.14,62.24,23.79,86.47,95.82,75.3,29.1,761.35,161.56,125.76,31.02,104.44,59.5,42.92,123.78,151.0,55.09,111.71,62.01,30.49,81.69,36.06,115.16,49.97,50.23,66.36,77.85
2016-02-01,96.43,93.1,121.56,13.96,62.7,23.48,85.29,95.15,77.0,28.64,770.77,159.65,126.51,30.82,104.37,58.86,43.0,124.61,148.73,54.71,112.98,63.16,30.17,81.12,36.18,115.89,50.76,49.94,67.5,76.29
2016-02-02,94.48,91.35,117.52,13.23,60.67,22.83,81.24,93.12,76.75,28.24,780.91,151.7,125.27,29.8,103.41,57.03,42.44,123.95,147.87,53.0,113.91,62.55,30.14,80.22,36.06,113.88,49.91,48.83,66.86,74.59
2016-02-03,96.35,90.49,121.87,13.03,63.27,23.1,84.62,95.14,78.56,28.67,749.38,152.68,123.79,29.34,104.14,57.41,42.72,121.47,152.52,52.16,114.75,62.49,29.67,81.1,36.72,112.75,50.62,47.6,66.27,78.48
2016-02-04,96.6,91.09,123.61,13.25,65.96,23.54,84.79,95.43,78.58,29.18,730.03,156.49,121.11,29.77,103.9,58.4,42.53,120.66,153.44,52.0,113.52,60.17,29.0,80.7,36.53,114.2,50.43,48.25,66.42,79.83
2016-02-05,94.02,88.84,122.56,12.95,66.12,22.89,82.88,93.9,79.04,28.54,703.76,156.47,116.43,29.04,100.54,57.75,42.44,115.4,153.47,50.16,113.61,57.17,29.03,81.2,36.88,111.72,50.97,47.86,67.0,80.08
2016-02-08,95.01,85.41,119.47,12.27,64.58,22.93,85.99,92.12,79.17,28.17,704.16,149.25,111.85,28.82,102.0,56.54,42.65,116.05,153.9,49.41,114.17,55.04,28.56,82.62,37.11,110.02,50.74,46.5,66.9,81.16
2016-02-09,94.99,85.57,118.88,12.2,63.93,22.65,82.92,92.32,78.93,28.28,701.02,148.25,113.86,28.81,101.97,56.2,43.3,117.01,154.74,49.28,115.35,55.68,29.1,82.64,36.65,111.16,50.15,46.45,65.81,80.08
2016-02-10,94.27,85.84,116.36,11.98,62.14,22.51,83.04,88.85,78.12,28.3,706.85,147.23,114.33,28.23,101.73,55.52,42.55,117.54,152.45,49.71,113.74,57.41,29.49,81.62,36.43,112.74,49.98,46.17,65.79,79.35
2016-02-11,93.7,83.66,108.44,11.16,61.41,24.68,82.99,90.31,76.8,27.45,706.36,140.69,113.27,28.22,101.7,53.07,42.41,116.73,150.67,49.69,111.9,56.0,29.13,79.9,36.21,110.62,49.39,45.16,65.32,79.6
2016-02-12,93.99,85.67,108.63,11.95,63.15,25.11,85.43,91.15,76.24,28.26,706.89,146.13,116.32,28.64,101.82,57.49,43.11,117.93,153.96,50.5,111.67,56.42,29.36,80.99,36.47,111.82,50.11,47.31,66.18,81.03
2016-02-16,96.64,86.45,112.6,12.25,65.21,25.84,84.81,92.91,76.29,28.86,717.64,149.02,119.43,28.78,102.32,58.35,43.36,119.18,155.53,51.09,112.35,57.79,29.81,81.47,36.65,115.15,50.24,48.24,65.9,81.22
2016-02-17,98.12,86.19,116.34,12.56,67.26,26.46,88.31,95.5,75.5,29.34,731.97,150.94,121.21,29.47,102.5,58.77,43.49,118.64,156.62,52.42,111.43,58.17,29.63,82.45,36.64,118.3,50.32,48.13,66.11,82.0
2016-02-18,96.26,87.5,117.57,12.24,66.12,26.43,86.73,95.17,76.21,29.08,717.51,147.73,119.97,29.42,104.24,57.81,43.61,117.17,156.78,52.19,114.33,58.6,29.55,81.98,36.99,117.45,50.94,47.73,64.12,82.45
2016-02-19,96.04,87.32,115.16,12.13,65.42,26.55,86.5,95.01,74.55,29.02,722.11,146.91,121.69,28.71,104.16,57.82,43.77,116.53,156.45,51.82,114.75,59.31,29.49,81.79,36.57,117.68,50.86,48.09,64.66,82.5
2016-02-22,96.88,89.24,117.39,12.54,67.31,26.63,88.82,96.37,74.84,29.41,729.05,148.79,122.85,29.35,104.75,58.57,43.94,117.67,157.7,52.65,115.7,60.17,30.05,82.13,36.86,121.27,51.07,49.19,65.63,82.39
2016-02-23,94.69,88.02,116.9,12.16,65.78,26.12,84.91,95.38,74.81,29.22,717.29,144.91,124.53,28.8,104.08,56.12,43.69,116.9,156.17,51.18,116.12,60.21,29.96,81.81,36.74,121.15,50.63,48.1,66.48,81.23
2016-02-24,96.1,89.03,115.59,12.13,65.88,26.32,85.27,95.43,74.95,28.96,720.9,145.56,125.61,29.19,104.96,56.14,43.91,117.06,157.22,51.36,116.0,60.4,30.02,81.56,37.1,120.2,50.82,47.61,67.12,81.52
2016-02-25,96.76,89.42,116.82,12.32,66.47,26.6,85.3,95.65,76.44,29.23,729.12,148.25,126.86,29.62,106.38,57.01,44.16,118.37,158.99,52.1,115.84,62.38,30.59,82.34,37.37,121.2,51.11,47.75,68.04,82.01
2016-02-26,96.91,90.01,118.16,12.7,66.87,26.41,84.35,95.31,74.03,29.4,724.86,150.25,126.26,29.8,105.78,57.54,43.14,117.06,158.27,51.3,112.52,62.6,30.23,81.1,37.13,121.33,51.02,48.07,66.51,81.75
2016-02-29,96.69,92.2,118.18,12.52,67.7,26.18,83.44,95.52,74.28,29.14,717.22,149.53,124.12,29.59,105.21,56.3,43.13,117.19,156.87,50.88,112.82,61.59,29.67,80.29,36.95,119.1,50.73,46.92,66.34,80.15
2016-03-01,100.53,94.7,119.96,13.19,69.09,26.83,86.13,97.65,73.35,29.88,742.17,154.65,125.7,30.37,107.22,59.2,43.69,118.85,159.59,52.58,112.6,62.92,30.04,81.23,37.39,121.67,51.46,48.72,66.46,81.28
2016-03-02,100.75,94.62,119.65,13.41,69.38,26.9,87.14,97.0,73.63,30.18,739.48,154.2,125.59,30.54,107.04,59.76,43.77,118.48,159.41,52.95,112.36,62.22,29.98,82.55,37.69,121.27,52.12,49.57,66.21,82.7
2016-03-03,101.5,95.3,119.61,13.5,71.75,26.87,87.53,98.82,74.33,30.22,731.59,155.33,126.8,30.58,106.65,59.96,43.96,116.69,159.38,52.35,111.62,61.47,29.89,82.84,37.99,121.82,51.89,49.77,66.14,82.4
2016-03-04,103.01,95.94,121.07,13.54,72.84,26.8,87.93,98.48,75.17,30.46,730.22,156.84,125.56,30.63,106.5,60.05,44.11,117.18,160.07,52.03,114.29,61.26,29.71,83.49,37.93,121.8,51.81,50.11,66.78,82.29
2016-03-07,101.87,95.6,122.9,13.53,74.77,27.14,90.67,99.39,76.25,30.29,712.8,155.35,126.17,30.94,106.74,59.94,44.01,117.15,160.57,51.03,114.45,59.25,29.79,83.1,38.13,121.76,52.21,50.07,67.89,84.46
2016-03-08,101.03,94.6,122.35,13.06,71.73,27.05,88.74,97.82,77.27,30.06,713.53,151.6,126.72,30.56,106.22,58.78,44.32,118.42,160.2,51.65,115.45,59.81,29.36,83.06,38.09,121.66,52.46,49.05,68.04,82.63
2016-03-09,101.12,94.6,122.86,13.14,71.87,27.61,92.82,97.66,77.51,30.05,725.41,149.91,126.03,30.865,106.84,59.12,44.81,119.64,160.09,52.84,116.26,58.33,29.74,82.96,37.98,121.1,52.34,48.79,67.53,82.4
2016-03-10,101.17,94.71,122.94,13.27,71.36,27.38,93.94,97.04,77.26,29.94,732.17,151.02,125.89,31.25,107.14,58.61,45.23,119.98,159.89,52.05,115.69,58.88,29.59,82.28,38.31,122.09,52.32,48.51,67.41,82.18
2016-03-11,102.26,98.46,124.63,13.79,72.8,27.86,94.58,97.94,77.76,30.34,744.87,153.94,128.46,31.76,107.71,59.34,45.2,121.55,161.88,53.07,115.82,60.08,30.5,81.75,38.36,125.1,52.53,50.07,67.17,82.19
2016-03-14,102.52,98.06,126.34,13.64,72.73,27.7,94.26,98.81,77.72,30.27,750.24,153.49,128.84,31.43,107.66,59.12,45.29,122.9,161.81,53.17,115.84,60.81,30.1,81.17,38.32,125.22,52.54,49.88,67.36,82.41
2016-03-15,104.58,98.41,126.36,13.57,72.44,27.66,94.27,98.24,78.05,30.28,750.57,152.03,129.71,31.65,107.76,59.2,45.24,123.43,162.41,53.59,115.6,61.4,29.54,81.31,38.52,124.85,52.67,49.98,68.09,82.82
2016-03-16,105.97,99.81,127.57,13.31,74.34,27.88,95.4,98.44,78.95,30.17,757.36,150.54,130.45,31.69,107.41,58.92,45.05,123.52,162.89,54.35,117.12,61.86,29.04,81.34,38.77,124.9,53.21,49.54,67.99,82.87
2016-03-17,105.8,101.75,130.7,13.4,75.9,28.19,96.89,99.6,79.99,30.96,758.48,152.91,130.88,31.98,106.74,58.75,45.77,123.16,163.75,54.66,118.33,63.18,29.34,82.75,39.12,124.53,53.63,49.73,67.45,84.1
2016-03-18,105.92,100.51,133.96,13.79,75.47,28.33,97.69,99.2,79.67,30.92,755.41,157.6,131.35,32.68,107.5,60.48,45.6,124.08,165.33,53.49,118.5,62.99,29.45,83.15,38.56,126.72,53.24,50.54,66.95,84.2
2016-03-21,105.91,100.34,135.86,13.84,75.89,28.19,96.44,98.46,79.52,31.09,762.16,156.29,131.01,32.34,107.28,60.46,45.67,123.81,164.84,53.86,117.57,64.72,30.07,83.32,38.92,126.74,53.44,50.67,67.97,83.62
2016-03-22,106.72,99.93,135.12,13.76,75.55,28.28,95.5,97.58,78.88,31.06,760.05,154.2,130.59,32.32,107.38,60.24,45.5,123.82,164.91,54.07,117.04,64.9,30.38,82.74,38.63,128.02,53.21,50.37,67.87,84.12
2016-03-23,106.13,99.58,132.86,13.62,73.68,27.83,93.59,96.83,79.81,31.07,757.56,154.08,130.22,32.0,108.5,59.94,45.46,124.19,164.27,53.97,117.69,62.44,30.19,82.82,38.54,129.79,52.91,49.76,67.46,83.75
2016-03-24,105.67,100.35,132.12,13.68,75.29,27.96,94.85,97.22,79.75,31.11,754.84,153.0,130.46,31.88,108.31,59.48,45.58,123.29,164.46,54.21,118.48,61.65,30.08,82.89,38.88,128.59,53.56,48.9,68.0,83.98
2016-03-28,105.19,100.24,131.29,13.62,75.32,27.9,94.68,98.09,79.48,31.49,753.28,153.84,131.08,31.9,108.23,59.4,45.8,123.17,166.28,53.54,117.58,61.34,29.78,82.62,39.07,128.92,53.4,48.7,68.12,84.22
2016-03-29,107.68,101.92,130.88,13.42,76.01,28.1,95.32,98.16,80.44,31.48,765.89,155.03,132.47,32.38,109.14,59.03,46.48,123.97,164.39,54.71,119.01,61.49,30.05,82.8,39.45,129.83,54.05,48.05,68.03,84.53
2016-03-30,109.56,102.31,128.58,13.48,76.51,28.46,95.25,98.91,80.35,31.83,768.34,156.5,133.42,32.71,108.98,59.71,46.58,125.83,166.75,55.05,118.5,62.04,30.07,82.68,39.37,129.68,54.04,48.65,68.8,84.52
2016-03-31,108.99,102.37,126.94,13.52,76.54,28.47,95.4,99.31,80.68,31.79,762.9,156.98,133.43,32.35,108.2,59.22,46.39,125.68,166.63,55.23,118.34,61.47,29.64,82.31,39.17,128.9,54.08,48.36,68.49,83.59
